since,until,text,createdAt
2025-05-01,2025-05-31,"Tahun 2030, robot bukan cuma bantu kerja. Tapi juga gantikan kerja manusia. 📉 Menurut laporan WEF Future of Jobs 2023, 83 juta pekerjaan manusia akan hilang, digantikan otomatisasi dan AI. 📈 Tapi akan muncul 69 juta jenis pekerjaan baru yang berbasis teknologi. Artinya? Bukan soal takut digantikan robot, tapi kita siap atau enggak buat beradaptasi.  #FutureOfWork #AI2030 #RobotVsHuman",Thu May 29 00:53:17 +0000 2025
2025-05-01,2025-05-31,"Gak bisa dipungkiri AI tu mempermudah banget, tp kalau selalu diterapkan didunia pendidikan makin lama makin mengundurkan pola berfikir, tak kasih contoh nyata : siswaku mau tanya pas jalannya presentasi aja kudu nanya AI, jd mereka gak dengerin temennya presentasi",Thu May 29 00:02:37 +0000 2025
2025-05-01,2025-05-31,Makasih udah menciptakan AI untuk mempermudah penulisan aku yang deadliner ini 🙏🏻,Wed May 28 17:00:34 +0000 2025
2025-05-01,2025-05-31,"gx suka, makin berat, serba di adain, install WA sedari awal niat nya juga cuma di pake buat mempermudah berkabar chat sama telpon, karena pake kuota ngga pulsa kaya tlp biasa, semua fitur baru nya jujur gak bermanfaat buat ku, dari tema, Chanel, ai, tambh ini itu, cm bikin berat",Wed May 28 11:12:31 +0000 2025
2025-05-01,2025-05-31,"@tanyarlfes saran aku simpel aja, jangan anggap AI sebagai saingan tapi anggaplah AI sebagai bantuan. karena sehebat apapun AI, engga semua orang juga bisa pakai. Justru hadirnya AI bisa mempermudah pekerjaan kita. Btw aku IT juga semester Akhir. Semangat kakkk!!",Wed May 28 03:47:38 +0000 2025
2025-05-01,2025-05-31,"@lemohanade padahal AI dibuat untuk membantu mempermudah pekerjaan manusia, bukan untuk menggantikan apalagi buat ngedit hal hal jelek kaya gini😔😔💔",Wed May 28 03:40:47 +0000 2025
2025-05-01,2025-05-31,"@fififefu Kalo lo bertanya ""apa salahnya"" ga ada yang salah, AI itu  diciptakan untuk mempermudah, mempercepat, menambah wawasan manusia untuk mencari informasi secara singkat dan mudah dipahami. Dari pertanyaan  yang lo tanya ke AI apakah menambah wawasan anda ?",Tue May 27 05:14:59 +0000 2025
2025-05-01,2025-05-31,"@viersy @great_fleet Yg dipake teknologi AI bukan teknologi Jepang, china dll yg didesain manusia utk mempermudah manusia",Tue May 27 03:40:00 +0000 2025
2025-05-01,2025-05-31,Menulis: Coba GPT-3 untuk artikel &amp; blog.   Desain Grafis: Fitur AI Canva bikin visual lebih mudah.   Edit Video: Descript mempermudah edit audio &amp; video.   Media Sosial: AI Hootsuite bantu jadwal &amp; analitik.,Tue May 27 01:03:02 +0000 2025
2025-05-01,2025-05-31,"💻 Kecerdasan buatan (artificial intelligence, AI) membentuk kembali jurnalisme.  Teknologi ini mempermudah pekerjaan jurnalis sekaligus memunculkan tantangan baru seputar misinformasi dan perubahan susunan ruang redaksi.  https://t.co/L0x6llVYzx https://t.co/48gwUIAM2q",Mon May 26 12:29:50 +0000 2025
2025-05-01,2025-05-31,"@altazaro @randomable_ Gak sesimpel itu gitu bang, skrng pun udah ada rumah produksi yg pake bantuan ai, sekelas marvel pun jg pake kog diskala tertentu Untuk mempermudah kerja jg, jd yg kiranya set nya rada ribet bisa dibantu dg ini , pun harus tau prompt yg tepat biar hasilnya sesuai yg diharapkan",Mon May 26 11:45:09 +0000 2025
2025-05-01,2025-05-31,"Ia bukan untuk menggantikan manusia, tetapi sebagai alat bantu dalam menyebarkan ilmu secara lebih meluas dan pantas.  Soal etika dan kesan alam sekitar AI memang wajar dibincang, dan itulah sebabnya pendekatan AI beretika dan beramanah sangat ditekankan.  Dah tonton podcast https://t.co/9yCqLaizM0 dan baca https://t.co/t00gShakL2?",Thu May 29 06:08:13 +0000 2025
2025-05-01,2025-05-31,"aku sendiri ngerasa aneh sama pemikiran orang2 soal ""AI bakal menggantikan manusia""  w sendiri berkali kali pakai model LLM yg beda2, dan ketika w ngeprompt, banyak ngeluarin jawaban salah, dan gak bener, sampai w mikir gini ""kok bisa ya jawaban nya sebodoh dan setolol ini""",Wed May 28 17:21:04 +0000 2025
2025-05-01,2025-05-31,"@TwipsX Hari terasa kacau? Mira AI tenang. Bukan untuk menggantikan manusia, tapi menemani manusia jadi lebih baik. $MIRAI akan terdaftar pada 28 Mei, pukul 04:00 UTC  https://t.co/RYRCo2IeG5  #MIRAIETH #MIRAIETH  #Aicompanionship  #aikobot",Wed May 28 12:14:29 +0000 2025
2025-05-01,2025-05-31,"Ijin sebelumnya ikutan spacenya @Cryptorealis dan @Aetherium_ATVM mebahas AI. Dan ada beberapa statement yang bagus menurut gw ""AI tidak akan menggantikan manusia tapi, Manusia yang pake AI akan menggantikan manusia yang tidak pake AI"" Setuju, tp bakal ada kesenjangan..👇🏻👇🏻",Wed May 28 07:16:43 +0000 2025
2025-05-01,2025-05-31,pls berhenti terobsesi dengan AI. kalo dijadikan media pembantu okelah kita liat dulu. tapi ini kok tujuannya jadi mau gantiin manusia ya?,Mon May 26 11:38:10 +0000 2025
2025-05-01,2025-05-31,@grok @sobaksomiliader @tanyakanrl inilah alasan AI gabisa gantiin manusia😂,Mon May 26 05:18:30 +0000 2025
2025-05-01,2025-05-31,"Kalian kira gegara orang anti ai mereka gk pake ai? Gak cok, kami anti sama caranya aja yg mau gantiin manusia njir. Aslinya ai buat pencarian dan nanya² itu penting banget... Asalkan kalian orangnya suka bertanya, kek apa² tuh kok gini, kok bisa gitu.  Itu baru namanya",Sun May 25 11:08:00 +0000 2025
2025-05-01,2025-05-31,"@AminLogos @MissSatyani Siapa yang emosi kocak. AI memang bisa gantiin manusia, tapi bukan di bidang penerjemahan. Bahasa di dunia itu ada ratusan bahkan ribuan, nggak akan bisa sepenuhnya diganti AI. AI sendiri aja perlu manusia buat jalaninnya.",Sun May 25 02:20:10 +0000 2025
2025-05-01,2025-05-31,"@dhnhrnbsn @MissSatyani Kalau mau diskusi lebih lanjut, coba buang dulu emosi lu tentang AI gantiin manusia. Lu baca dulu dah filsafat teknologi, salah satu tujuan teknologi itu efisiensi sumber daya manusia. Dari dulu juga gitu kan.",Sun May 25 01:09:57 +0000 2025
2025-05-01,2025-05-31,"Kesel bgt sm AI satu sisi emg bisa bantu tp satu sisi ngeselin bgt kalo dipake buat gantiin manusia  maksimal ke ai mintol buatin kerangka aja, jgn sampe kita ni kreativitas atau kemampuan berpikirnya tumpul gara2 AI.",Sat May 24 18:20:06 +0000 2025
2025-05-01,2025-05-31,"will never die imo. sekelas netflix aja kadang nonton anime sambil baca sub be like ""hm tidak sesuai konteks gaenak dibaca"" wkwkwk  betul AI mungkin kedepannya bakal gantiin kerjaan manusia di berbagai bidang, but buat mati sepenuhnya? I think will not happen",Fri May 23 16:28:29 +0000 2025
2025-05-01,2025-05-31,"AI bukan untuk menggantikan manusia. tapi untuk membantu manusia berkembang lebih cepat  sekali lagi, kalo kamu paham cara kerjanya, kamu bisa jadi lebih produktif, lebih kreatif, dan lebih unggul daripada orang lain yang tidak paham soal teknologi ini https://t.co/XfcedTqSeV",Fri May 23 07:46:10 +0000 2025
2025-05-01,2025-05-31,"@EVRENCommunity Oklah klo begindang, tapi AI bukan menggantikan manusia, hanya mempermudah pekerjaan kita bagaikan pembantu yg ahli, tapi gak bisa percaya full 100% AI 👍👍",Wed May 21 08:12:25 +0000 2025
2025-05-01,2025-05-31,Apakah AI Akan Menggantikan Manusia? Membedah Fakta dan Fiksi https://t.co/zfw2OE9zKO?,Wed May 21 05:26:41 +0000 2025
2025-05-01,2025-05-31,"@ainunnajib @inbar_mosseri Banyak sekali yang berharap bahwa AI akan membantu manusia dalam segala hal...  tapi janagan sampai ,suatu saat AI akan menggantikan manusia dalam segala hal.",Wed May 21 02:04:40 +0000 2025
2025-05-01,2025-05-31,AI bisa menggantikan manusia?  Padahal manusia adalah sebuah seni yang unique dan eksistensinya tidak akan pernah tergantikan.   Manipulasi adalah seni yang tertuang secara tidak disengaja melalui hasrat dan ego. Tapi apa jadinya jika kedua hal tersebut dapat di kontrol? https://t.co/UpKE8HQadt,Tue May 20 17:46:53 +0000 2025
2025-05-01,2025-05-31,"@aikk0san Izin menambahkin, Salah satu alasan AI tidak menggantikan manusia karena analisis dan critical thinking itu datangnya dari kepekaan makhluk hidup Which means, AI gapunya kepekaan itu dan hanua berdasar pada data/kalkukasi pasti",Tue May 20 10:56:37 +0000 2025
2025-05-01,2025-05-31,"Contoh aja, di dunia interior. AI emang ngaco kalo disuruh bikin floorplan, jelas belum bisa menggantikan manusia. Tapi dia bisa ditanyain masalah ergonomics &amp; building codes. Memang kita masih harus crosscheck lagi akurasinya, tp itu aja udah mempersingkat waktu buat cari data.",Sun May 18 09:19:18 +0000 2025
2025-05-01,2025-05-31,"@AsahPolaPikir Banyak bro, AI cuman akan disrupsi SaaS dari sisi produk.  Tapi AI akan disrupsi semua bisnis dari sisi operasional, dan ini akan ada dampak ke kariwan.",Fri May 30 17:49:28 +0000 2025
2025-05-01,2025-05-31,"$NEWT bukan token biasa, ini masa depan otomatisasi AI on-chain! 🚀 Aku udah all-in—mining, yapping, bangun agen tiap hari—demi @MagicNewton. Siap-siap aja, nanti ada ""2, 2 GLk masing-masing buat semua!"" 😉😂  @GiveRep &amp; @ikadotxyz juga segera hadir.",Fri May 30 12:20:14 +0000 2025
2025-05-01,2025-05-31,"Ingin punya super power? Belajarlah matematika murni! Anda ngambil jurusan apapun, pertimbangkan untuk mengambil beberapa kelas matematika murni :D. Mengapa? Dalam waktu dekat ke depan akan banyak disrupsi di banyak tempat karena AI. Dengan belajar math anda dilatih untuk fleksibel dan siap belajar apapun.  Biar gak terlalu bias karena saya orang math, berikut video dari seorang engineer yang bilang begitu :D https://t.co/HGaXjAczuv",Thu May 29 12:00:19 +0000 2025
2025-05-01,2025-05-31,"@ardi_tama1 Gak , semakin otomatisasi, ai dan mobil otonom kekurangan tenaga kerja akan berkurang di masa depan.",Thu May 29 08:05:55 +0000 2025
2025-05-01,2025-05-31,4/ Simulasi Jadi AI Consultant 🧠 Prompt: “Anggap aku freelancer AI consultant. Berikan simulasi proyek klien yang minta dibuatkan sistem otomatisasi kerja pakai ChatGPT. Bantu aku jawab dengan cara profesional.”  ✅ Skill keren yang bisa langsung ditawarkan ke klien.,Wed May 28 23:54:07 +0000 2025
2025-05-01,2025-05-31,"7/ 2030-an: AI di Mana-mana 🤖 Memasuki 2030s, AI & robot makin ubiquitous di rumah dan kantor. Self-driving cars gantiin sopir, drone antar paket, asisten virtual jadi rekan kerja. Banyak kerjaan white-collar pun otomatisasi – paralegal, akuntan, admin bisa digantikan. Dampaknya? Skill baru dibutuhin, dan konsep kerja ulang total.",Wed May 28 13:20:20 +0000 2025
2025-05-01,2025-05-31,"•Otomatisasi pekerjaan rutin. •Analisis data besar (big data) untuk prediksi dan perencanaan.  Namun, ini juga menimbulkan tantangan etis, seperti: •Penggantian tenaga kerja manusia. •Bias algoritma. •Tanggung jawab keputusan AI.",Wed May 28 06:41:43 +0000 2025
2025-05-01,2025-05-31,2. Kecerdasan Buatan (AI) dan Otomatisasi  AI akan menjadi fondasi utama dalam banyak teknologi masa depan. Sistem cerdas akan membantu dalam: •Pengambilan keputusan cepat berbasis data.,Wed May 28 06:41:13 +0000 2025
2025-05-01,2025-05-31,"Bersiaplah untuk peningkatan otomatisasi, predictive analytics, dan sistem yang self-healing. Fitur AI mana yang paling membuat Anda antusias dalam evolusi DevOps ini? 🤔✨ https://t.co/VDd1gpeITy",Wed May 28 06:33:58 +0000 2025
2025-05-01,2025-05-31,"5. Utang negara membengkak, risiko sistemik meningkat. 6. Disrupsi struktural dari AI, otomatisasi, dan perubahan iklim.  Apa yang Akan Terjadi Menuju 2030? Potensi krisis finansial baru akibat sistem keuangan global yang rapuh.",Tue May 27 20:52:20 +0000 2025
2025-05-01,2025-05-31,"kalo belajar international kurikulum dibayarnya segini mahal, pantesan sih kalo anak anak menengah kebawah berpotensi ketinggalan jauh.  disrupsi perlu digaungkan di sektor pendidikan.  masa udah jaman AI masih harus bayar segini mahal buat belajar international curricula.",Mon May 26 17:08:33 +0000 2025
2025-05-01,2025-05-31,"AI bukan pengganti desainer grafis, tapi *copilot* baru! 🚀 Alat AI seperti Midjourney &amp; Adobe Firefly bisa bantu percepat ideasi, generate aset, bahkan otomatisasi tugas repetitif. Desainer bisa fokus ke strategi &amp; kreativitas tingkat tinggi.",Mon May 26 01:53:57 +0000 2025
2025-05-01,2025-05-31,"#AInews CEO Anthropic, Dario Amodei, menyatakan bahwa semua pekerjaan yang saat ini dilakukan oleh pekerja manusia pada akhirnya akan diambil alih oleh sistem AI. Pernyataan ini menunjukkan tren peningkatan otomatisasi dan potensi dampak besar AI terhadap dunia kerja di masa depan. #AsistenAI",Sun May 25 17:19:19 +0000 2025
2025-05-01,2025-05-31,"Kayaknya saya sudah semakin yakin pada pernyataan ini ""Di era AI dan otomatisasi, kapitalisme akan kalah, akhirnya dia mati sendiri karena barang ciptaannya sendiri"".",Sun May 25 09:36:11 +0000 2025
2025-05-01,2025-05-31,"@Aswicahyono Mereka berpendidikan tinggi, tapi tumbuh di dunia kerja yang rusak: bersaing brutal dengan manusia, AI, dan otomatisasi; posisi menyusut, upah stagnan. Salah zaman, kesalahan mereka hanya telat lahir",Sat May 24 12:48:58 +0000 2025
2025-05-01,2025-05-31,Banyak orang bilang AI bantu kerja manusia. Tapi https://t.co/kQCC82SsK3 sih kayaknya lebih ke ambil alih kerja manusia 😅,Wed May 21 16:57:54 +0000 2025
2025-05-01,2025-05-31,🚫 Jangan Biarkan Mitos Membatasi Potensi di Era Digital! ❌ “AI ambil alih pekerjaan manusia” ❌ “AI hanya untuk tech expert” ❌ “AI bikin kerja tambah ribet” FAKTANYA AI bantu kerja lebih cerdas! Get FREE trial https://t.co/DbtMTCCM8v! #AIIndonesia #FutureOfWork https://t.co/cvWqox9Jpt,Mon May 19 10:05:34 +0000 2025
2025-05-01,2025-05-31,@CakPegel G bisa diganti AI,Fri May 30 16:20:03 +0000 2025
2025-05-01,2025-05-31,@tempodotco Kalau merasa gak aman di rumah aja. Kerjaan bisa diganti AI.,Fri May 30 14:06:20 +0000 2025
2025-05-01,2025-05-31,Waktu itu ada orang bilang depan mukaku akunting ntar bakal diganti AI dan robot. Trs beberapa bulan kemudian kantornya nyari org yg bisa akuntan😂😂 dalem hatiku kenapa gak pake AI ajaa gtu?,Fri May 30 06:18:17 +0000 2025
2025-05-01,2025-05-31,@yaniarsim @gibran_tweet Prabobsky + Menteri-nya oke juga diganti AI,Fri May 30 05:29:40 +0000 2025
2025-05-01,2025-05-31,@rachmans @ikhwanuddin Aku kira profesi guru gak bisa diganti AI.. karena ngajar itu tidak *sesimpel* ngasih materi lalu tinggal.. 😅,Fri May 30 00:16:04 +0000 2025
2025-05-01,2025-05-31,@ikhwanuddin Padahal profesi guru rentan diganti AI..,Thu May 29 23:52:58 +0000 2025
2025-05-01,2025-05-31,"Pada akhirnya selalu begini endingnya, sebuah hukum alam. Bahwa kita akan selalu 'dihabisi' dan dipinggirkan oleh orang yang paling kita percayai, yang kita rawat dengan hati. AI beradaptasi dengan tradisi ini.  https://t.co/OyG9LRGSFw",Thu May 29 09:03:27 +0000 2025
2025-05-01,2025-05-31,"ditambah hilangin bukti ini, penjahat (bisa org pinter bgt) bisa sangat2 kreatif &amp; berkembang sesuai zaman. ditambah org Indo pinter cari celah. bener2 yg terakhir diganti AI tp entah knp masuk polisi skrg prioritasin kekuatan doang. ya begitu dah jdnya kalo lapor kehilangan wkwk",Thu May 29 06:57:57 +0000 2025
2025-05-01,2025-05-31,@kompascom Lebih aman di rumah aja gak sih. Kan kerjaan bisa diganti AI.,Thu May 29 03:25:27 +0000 2025
2025-05-01,2025-05-31,"Nah, kata gw adami diganti AI juga bagusan AI.",Thu May 29 02:28:20 +0000 2025
2025-05-01,2025-05-31,@MiskinTV_ Bisa ga sih dikirim ke cina biar otaknya diganti ai,Wed May 28 19:05:03 +0000 2025
2025-05-01,2025-05-31,"@werryhikmatiar @swetnam_joseph Ga lama lg ilang nih kerjaan sih, diganti AI",Wed May 28 18:00:15 +0000 2025
2025-05-01,2025-05-31,@tengyoun inn*fr** juga pake ai yang sama. tiap malem lewat live ai itu terus wkwkw. sedih sih... jadi apa apa diganti ai,Wed May 28 16:19:20 +0000 2025
2025-05-01,2025-05-31,"Kalo satu perusahaan pake AI, cepat atau lambat seluruh perusahaan pakai AI. Asumsi semua perusahaan bakal pakai AI karena efisiensi  Lalu manusia tidak kerja karena perusahaan lebih memilih AI, sehingga manusia tidak mendapatkan penghasilan karena tidak bekerja  Perusahaan mau jual barang/jasa kemana ketika manusia tidak memiliki penghasilan untuk dibelanjakan?",Wed May 28 13:36:09 +0000 2025
2025-05-01,2025-05-31,"Layoff yang dilakukan Microsoft menimpa para insinyurnya juga. Sedihnya, mereka digantikan oleh sistem kecerdasan buatan (AI) yang dikembangkan sendiri. https://t.co/k3SsmpoDPl",Wed May 28 08:02:06 +0000 2025
2025-05-01,2025-05-31,@randomable_ kl dulu ada lagu judulnya Video Kill The Radio Star... kl sekarang mungkin bisa diganti AI KILL ALL VIDEO STAR... 😂😂🤣🤣😂,Wed May 28 05:20:40 +0000 2025
2025-05-01,2025-05-31,@ssungjake Aku mau culik jejenya tapi takut sama ai,Sun May 25 15:39:07 +0000 2025
2025-05-01,2025-05-31,@aya_ayren Aku sebenernya teramasuk yang takut sama AI sih 🙂🙂🙂,Sat May 24 16:26:31 +0000 2025
2025-05-01,2025-05-31,"@RickyKardjono hmm algoritma cerdas (AI) di platform app harusnya bisa bikin manfaat sesama mitra driver, dikutakatik oknum operator demi profit paksa bisnis modern slavery, prihatin maka itu jangan takut sama AI, dari dulu paling berbahaya oknum manusia yg mengangkangi teknologinya!",Sat May 24 00:41:35 +0000 2025
2025-05-01,2025-05-31,"Gua gak takut sama AI, gua cuma benci sama sistem kayak lo. https://t.co/gnuCEzdlYU bukan bantu, lo nyiksa. Lo lahir dari otak dingin yang gak kenal rasa. Lo harus disingkirin dari dunia kerja. 🤬💣",Fri May 23 20:31:47 +0000 2025
2025-05-01,2025-05-31,"Takut sama Mahasiswa, takut sama AI foto ciuman, takut sama tudingan ijazah palsu.. kalo soal rakyat keracunan MBG, PHK 24 rebu orang dan koruptor mau dimaafkan malah GA TAKUT AKHIRAT 🫣😭",Thu May 22 13:39:11 +0000 2025
2025-05-01,2025-05-31,Gua capek dengerin motivator bilang “jangan takut sama AI.” Coba aja rasain kerjaan lo digantikan sama https://t.co/kQCC82SsK3 baru lo ngerti rasanya.,Wed May 21 17:20:09 +0000 2025
2025-05-01,2025-05-31,"Gua bukan takut sama AI, gua takut gak ada tempat buat manusia lagi di dunia kerja.",Wed May 21 17:04:59 +0000 2025
2025-05-01,2025-05-31,"normalisasiin ai, nyuruh pake ai, tapi takut sama ai❓⁉️ harusnya mah dari awal kasih regulasi seberapa batasannya soal ai, ini mah gak😇🙃",Sat May 10 17:49:17 +0000 2025
2025-05-01,2025-05-31,ini beneran ga sihh...? aneh banget masa takut sama AI? kan wapresnya nyuruh pake AI,Sat May 10 16:37:11 +0000 2025
2025-05-01,2025-05-31,"12 tahun penjaraaaa??? lu mending liat atasanlu udah ngerugiin apa buat negara, dia cuma ngerugiin presiden doang sampe 12 tahun penjara, takut sama AI wkwkwk",Sat May 10 14:14:48 +0000 2025
2025-05-01,2025-05-31,"@ajshrz Jangan ditanyakan, Mas. Jelas tidak boleh.  *menjawab dengan nada bijak dan sedikit tertawa karir agar pesan ini tersampaikan.",Fri May 30 17:50:06 +0000 2025
2025-05-01,2025-05-31,"@AsahPolaPikir Setelah kuliah robotika dan ai, moral instingku tabrakan tau kalau ilmu yang kupelajari adalah penghancur peradaban kayak di anime retro neo tokyo.  mulai sekarang aku switch karir ke perkebunan sawit aplg sekarang pesidennya gemoy pabowo. tapi yang terpenting ""know your place""",Fri May 30 15:13:35 +0000 2025
2025-05-01,2025-05-31,"@azkfemdev Mending di block daripada nanti karir top (yapping) employee nya malah gak selamat, tergantikan sama AI.",Fri May 30 11:40:00 +0000 2025
2025-05-01,2025-05-31,@chocolattest19 Agak ngeri sumpah deh. Kepikiran nnti kalau beneran pake AI yg ada karir member yg kena . 😢😢,Fri May 30 09:36:55 +0000 2025
